Costa Rica,,,,,,,,,,,,,,,,,,,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.93,6.9275,6.925,6.9225,6.92,6.9175,6.915,6.9125,6.91,6.9075,6.905,6.9025,6.9,6.921,6.942,6.963,6.984,7.005,7.011,7.017,7.023,7.029,7.035,7.074,7.113,7.152,7.191,7.23,7.251,7.272,7.293,7.314,7.335,7.209,7.083,6.957,6.831,6.705,6.711,6.717,6.723,6.729,6.735,6.774,6.813,6.852,6.891,6.93,6.882,6.834,6.786,6.738,6.69,6.651,6.612,6.573,6.534,6.495,6.595,6.695,6.795,6.84,6.885,6.93,6.975,7.02,6.926,6.832,6.738,6.644,6.55,6.592,6.677,6.766,6.858,6.952,7.047,7.138,7.22,7.282,7.311,7.295,7.221,7.085,6.886,6.631,6.328,5.997,5.657,5.324,5.012,4.733,4.488,4.278,4.105,3.968,3.864,3.784,3.719,3.665,3.618,3.577,3.544,3.517,3.491,3.463,3.427,3.38,3.323,3.254,3.175,3.09,3.002,2.917,2.835,2.758,2.686,2.616,2.548,2.481,2.414,2.345,2.275,2.204,2.134,2.067,2.006,1.953,1.909,1.874,1.847,1.827,1.81,1.795,1.78,1.765,1.75,1.736,1.723,1.712,1.703,1.695,1.689,1.684,1.68,1.671,1.69,1.723,1.784,1.809,1.844
Cote d'Ivoire,,,,,,,,,,,,,,,,,,,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.78,6.77368,6.76736,6.76104,6.75472,6.7484,6.74208,6.73576,6.72944,6.72312,6.7168,6.71048,6.70416,6.69784,6.69152,6.6852,6.67888,6.67256,6.66624,6.65992,6.6536,6.64728,6.64096,6.63464,6.62832,6.622,6.66,6.736,6.812,6.888,6.965,7.042,7.119,7.197,7.274,7.351,7.427,7.501,7.572,7.639,7.701,7.757,7.806,7.849,7.883,7.908,7.927,7.937,7.94,7.934,7.916,7.884,7.837,7.774,7.695,7.602,7.497,7.383,7.263,7.139,7.013,6.884,6.752,6.619,6.486,6.356,6.232,6.114,6.005,5.904,5.81,5.72,5.633,5.547,5.46,5.375,5.289,5.207,5.13,5.06,5,4.956,4.928,4.913,4.909,4.91,4.907,4.894,4.866,4.822,4.763,4.692,4.616,4.54,4.468,4.401,4.338,4.278,4.22,4.163,3.85,3.424,3.088,2.587,2.389,2.103
Croatia,,,,,,,,,,,,,,,,,,,5.75,5.749982716,5.749965432,5.749948148,5.749930864,5.74991358,5.749896296,5.749879012,5.749861728,5.749844444,5.74982716,5.749809877,5.749792593,5.749775309,5.749758025,5.749740741,5.749723457,5.749706173,5.749688889,5.749671605,5.749654321,5.749637037,5.749619753,5.749602469,5.749585185,5.749567901,5.749550617,5.749533333,5.749516049,5.749498765,5.749481481,5.749464198,5.749446914,5.74942963,5.749412346,5.749395062,5.749377778,5.749360494,5.74934321,5.749325926,5.749308642,5.749291358,5.749274074,5.74925679,5.749239506,5.749222222,5.749204938,5.749187654,5.74917037,5.749153086,5.749135802,5.749118519,5.749101235,5.749083951,5.749066667,5.749049383,5.749032099,5.749014815,5.748997531,5.748980247,5.748962963,5.748945679,5.748928395,5.748911111,5.748893827,5.748876543,5.748859259,5.748841975,5.748824691,5.748807407,5.748790123,5.74877284,5.748755556,5.748738272,5.748720988,5.748703704,5.74868642,5.748669136,5.748651852,5.748634568,5.748617284,5.7486,5.8558,5.963,6.0702,6.1774,6.0032,5.829,5.6548,5.4806,5.3064,5.41896,5.53152,5.64408,5.75664,5.8692,5.78612,5.70304,5.61996,5.53688,5.4538,5.414557143,5.375314286,5.336071429,5.296828571,5.257585714,5.218342857,5.1791,5.139857143,5.100614286,5.061371429,5.022128571,4.982885714,4.943642857,4.9044,4.9982,5.092,5.1858,5.2796,5.3734,5.31444,5.25548,5.19652,5.13756,5.0786,4.976608696,4.874617391,4.772626087,4.670634783,4.568643478,4.466652174,4.36466087,4.262669565,4.160678261,4.058686957,3.956695652,3.854704348,3.752713043,3.650721739,3.548730435,3.44673913,3.344747826,3.242756522,3.140765217,3.038773913,2.936782609,2.834791304,2.7328,2.867,3.0988,2.948,2.896,2.797,2.708,2.629,2.559,2.498,2.446,2.402,2.365,2.332,2.302,2.273,2.243,2.211,2.177,2.141,2.104,2.068,2.035,2.007,1.987,1.975,1.972,1.976,1.985,1.996,2.005,2.01,2.01,2.004,1.993,1.978,1.962,1.943,1.919,1.886,1.843,1.791,1.731,1.67,1.615,1.571,1.54,1.524,1.517,1.514,1.508,1.494,1.472,1.444,1.415,1.391,1.377,1.373,1.38,1.395,1.413,1.432,1.449,1.465,1.478,1.489,1.501,1.511,1.522,1.532,1.542,1.552,1.561,1.57,1.58,1.588,1.597,1.605,1.651,1.709,1.754,1.811,1.831,1.857
Cuba,,,,,,,,,,,,,,,,,,,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.78,5.583333333,5.386666667,5.19,4.993333333,4.796666667,4.6,4.403333333,4.206666667,4.01,4.549333333,5.088666667,5.628,5.6664,5.7048,5.7432,5.7816,5.82,5.816666667,5.813333333,5.81,5.806666667,5.803333333,5.8,5.796666667,5.793333333,5.79,5.786666667,5.783333333,5.78,5.673333333,5.566666667,5.46,5.353333333,5.246666667,5.14,5.033333333,4.926666667,4.82,4.713333333,4.606666667,4.5,4.458333333,4.416666667,4.375,4.333333333,4.291666667,4.25,4.208333333,4.166666667,4.125,4.083333333,4.041666667,4,4.108285714,4.216571429,4.324857143,4.433142857,4.541428571,4.649714286,4.758,4.564,4.218,3.956,3.778,3.682,3.665,3.721,3.839,4.001,4.182,4.36,4.509,4.606,4.643,4.617,4.54,4.433,4.312,4.18,4.033,3.857,3.646,3.4,3.127,2.844,2.573,2.332,2.134,1.987,1.892,1.843,1.826,1.825,1.832,1.837,1.836,1.827,1.81,1.785,1.752,1.715,1.68,1.65,1.628,1.614,1.609,1.61,1.615,1.621,1.626,1.626,1.621,1.61,1.592,1.57,1.545,1.52,1.498,1.48,1.467,1.459,1.453,1.449,1.447,1.447,1.448,1.451,1.455,1.461,1.468,1.475,1.483,1.492,1.5,1.547,1.618,1.679,1.766,1.794,1.832
Cyprus,,,,,,,,,,,,,,,,,,,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,6.03,5.955784615,5.881569231,5.807353846,5.733138462,5.658923077,5.584707692,5.510492308,5.436276923,5.362061538,5.287846154,5.213630769,5.139415385,5.0652,4.990984615,4.916769231,4.842553846,4.768338462,4.694123077,4.619907692,4.545692308,4.471476923,4.397261538,4.323046154,4.248830769,4.174615385,4.1004,4.0669,4.0334,3.9999,3.9664,4.0334,4.1004,4.1674,4.2344,4.3014,4.36036,4.41932,4.47828,4.53724,4.5962,4.47962,4.36304,4.24646,4.12988,4.0133,3.89672,3.78014,3.66356,3.54698,3.4304,3.6046,3.7788,3.953,4.1272,4.3014,4.30676,4.31212,4.31748,4.32284,4.3282,4.34964,4.37108,4.39252,4.41396,4.4354,4.36572,4.29604,4.22636,4.15668,4.087,4.0398,3.9926,3.9454,3.8982,3.851,3.808,3.727,3.661,3.609,3.571,3.546,3.531,3.522,3.514,3.5,3.471,3.421,3.346,3.249,3.133,3.01,2.889,2.779,2.686,2.61,2.547,2.491,2.44,2.393,2.352,2.323,2.31,2.312,2.328,2.354,2.385,2.415,2.438,2.453,2.458,2.456,2.45,2.442,2.43,2.411,2.381,2.337,2.278,2.206,2.124,2.035,1.945,1.86,1.781,1.714,1.658,1.613,1.577,1.549,1.529,1.514,1.503,1.493,1.485,1.478,1.47,1.465,1.461,1.458,1.458,1.46,1.463,1.468,1.474,1.482,1.489,1.498,1.506,1.514,1.559,1.627,1.686,1.772,1.797,1.835
Czech Rep.,,,,,,,,,,,,,,,,,,,5.3272,5.31976,5.31232,5.30488,5.29744,5.29,5.28256,5.27512,5.26768,5.26024,5.2528,5.24536,5.23792,5.23048,5.22304,5.2156,5.20816,5.20072,5.19328,5.18584,5.1784,5.17096,5.16352,5.15608,5.14864,5.1412,5.14144,5.14168,5.14192,5.14216,5.1424,5.14264,5.14288,5.14312,5.14336,5.1436,5.14384,5.14408,5.14432,5.14456,5.1448,5.14504,5.14528,5.14552,5.14576,5.146,5.14624,5.14648,5.14672,5.14696,5.1472,5.13898,5.13076,5.12254,5.11432,5.1061,5.09788,5.08966,5.08144,5.07322,5.065,5.0729,5.0808,5.0887,5.0966,5.1045,5.1124,5.1203,5.1282,5.1361,5.144,5.1353,5.1266,5.1179,5.1092,5.1005,5.0918,5.0831,5.0744,5.0657,5.057,5.0432,5.0294,5.0156,5.0018,4.988,4.9742,4.9604,4.9466,4.9328,4.919,4.9117,4.9044,4.8971,4.8898,4.8825,4.8752,4.8679,4.8606,4.8533,4.846,4.7643,4.6826,4.6009,4.5192,4.4375,4.3558,4.2741,4.1924,4.1107,4.029,3.9225,3.816,3.7095,3.603,3.4965,3.39,3.2835,3.177,3.0705,2.964,3.035,2.882,2.768,2.59,2.484,2.392,2.237,2.209,2.124,2.149,2.026,1.966,1.826,1.774,1.678,1.664,1.69,1.824,1.936,2.212,2.263,2.419,2.782,2.798,2.673,3.254,3.05,2.886,2.738,2.854,2.804,2.711,2.629,2.558,2.497,2.446,2.403,2.368,2.336,2.304,2.269,2.227,2.177,2.123,2.069,2.026,1.999,1.994,2.009,2.045,2.095,2.153,2.21,2.26,2.294,2.308,2.302,2.275,2.232,2.178,2.121,2.067,2.023,1.99,1.967,1.949,1.931,1.905,1.87,1.822,1.757,1.677,1.587,1.49,1.394,1.306,1.231,1.175,1.14,1.128,1.138,1.165,1.203,1.249,1.298,1.346,1.392,1.434,1.471,1.501,1.525,1.546,1.566,1.584,1.602,1.62,1.637,1.652,1.667,1.681,1.695,1.707,1.719,1.73,1.786,1.846,1.882,1.922,1.93,1.942
Czechoslovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,,,,,,,,,,,,,,,,,,,4.0365,4.0419,4.0473,4.0527,4.0581,4.0635,4.0689,4.0743,4.0797,4.0851,4.0905,4.0995,4.1085,4.1175,4.1265,4.1355,4.1445,4.1535,4.1625,4.1715,4.1805,4.1895,4.1985,4.2075,4.2165,4.2255,4.1607,4.0959,4.0311,3.9663,3.9015,3.92175,3.942,3.96225,3.9825,4.00275,4.023,4.04325,4.0635,4.08375,4.104,4.11801573,4.132031461,4.146047191,4.160062921,4.174078652,4.188094382,4.202110112,4.216125843,4.230141573,4.244157303,4.060117974,4.477484578,4.269260516,4.414681208,4.306410596,4.369467668,4.440908505,4.481226115,4.530650943,4.401,4.272323728,4.165457299,4.174422847,4.06255628,4.206340749,4.320391759,4.086444572,4.182006822,3.958759145,4.097434467,4.06389596,4.093813839,4.155106094,4.166233836,4.3065,4.404107709,4.355211268,4.265025773,4.301747449,4.2776417,4.340639098,4.363859911,4.289793001,4.498244759,4.387109827,4.371251189,4.284978814,4.247617825,4.209613605,4.112326755,4.178357631,3.999176471,4.156132075,4.101645907,4.085054921,4.113870338,4.017433704,4.08074652,4.008707865,4.073853933,4.139,4.05,3.96,3.974,3.87,3.866,3.811,3.831,3.779,3.674,3.599,3.583,3.427,3.416,3.226,3.229,3.109,3.163,2.959,3.291,3.111,2.87,2.856,2.775,2.66,2.577,2.443,2.431,2.295,2.299,2.203,2.187,2.095,2.147,2.124,2.142,2.156,2.179,2.156,2.216,2.242,2.496,2.647,2.838,2.977,3.016,2.898,2.709,2.572,2.576,2.502,2.535,2.595,2.542,2.576,2.59,2.556,2.535,2.494,2.543,2.547,2.544,2.642,2.602,2.61,2.615,2.35,2.117,2,1.95,2.043,2.03,1.917,1.896,1.919,1.747,1.66,1.668,1.601,1.546,1.437,1.427,1.377,1.4,1.447,1.48,1.496,1.559,1.62,1.668,1.683,1.764,1.749,1.806,1.807,1.747,1.752,1.724,1.735,1.771,1.747,1.723,1.758,1.784,1.802,1.85,1.8464,1.8923,1.842,1.8751,1.7556,1.7332,1.88,1.882,1.885,1.888,1.891,1.894,1.896,1.899,1.901,1.904,1.906,1.908,1.919,1.931,1.939,1.949,1.951,1.953
Djibouti,,,,,,,,,,,,,,,,,,,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.304,6.306,6.312,6.322,6.336,6.354,6.376,6.401,6.43,6.461,6.493,6.527,6.561,6.595,6.629,6.665,6.702,6.739,6.774,6.804,6.826,6.836,6.834,6.817,6.784,6.734,6.671,6.598,6.52,6.443,6.373,6.316,6.271,6.239,6.218,6.205,6.193,6.174,6.142,6.087,6,5.879,5.727,5.548,5.352,5.148,4.95,4.768,4.607,4.469,4.353,4.253,4.16,4.074,3.991,3.911,3.832,3.755,3.679,3.604,3.53,3.457,3.387,3.32,3.256,3.194,3.136,3.08,3.027,2.977,2.929,2.884,2.84,2.799,2.582,2.317,2.123,1.91,1.867,1.843
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Rep.,,,,,,,,,,,,,,,,,,,6.16,6.16002963,6.160059259,6.160088889,6.160118519,6.160148148,6.160177778,6.160207407,6.160237037,6.160266667,6.160296296,6.160325926,6.160355556,6.160385185,6.160414815,6.160444444,6.160474074,6.160503704,6.160533333,6.160562963,6.160592593,6.160622222,6.160651852,6.160681481,6.160711111,6.160740741,6.16077037,6.1608,6.16082963,6.160859259,6.160888889,6.160918519,6.160948148,6.160977778,6.161007407,6.161037037,6.161066667,6.161096296,6.161125926,6.161155556,6.161185185,6.161214815,6.161244444,6.161274074,6.161303704,6.161333333,6.161362963,6.161392593,6.161422222,6.161451852,6.161481481,6.161511111,6.161540741,6.16157037,6.1616,6.16162963,6.161659259,6.161688889,6.161718519,6.161748148,6.161777778,6.161807407,6.161837037,6.161866667,6.161896296,6.161925926,6.161955556,6.161985185,6.162014815,6.162044444,6.162074074,6.162103704,6.162133333,6.162162963,6.162192593,6.162222222,6.162251852,6.162281481,6.162311111,6.162340741,6.16237037,6.1624,6.16242963,6.162459259,6.162488889,6.162518519,6.162548148,6.162577778,6.162607407,6.162637037,6.162666667,6.162696296,6.162725926,6.162755556,6.162785185,6.162814815,6.162844444,6.162874074,6.162903704,6.162933333,6.162962963,6.162992593,6.163022222,6.163051852,6.163081481,6.163111111,6.163140741,6.16317037,6.1632,6.16322963,6.163259259,6.163288889,6.163318519,6.163348148,6.163377778,6.163407407,6.163437037,6.163466667,6.163496296,6.163525926,6.163555556,6.163585185,6.163614815,6.163644444,6.163674074,6.163703704,6.163733333,6.163762963,6.163792593,6.163822222,6.163851852,6.163881481,6.163911111,6.163940741,6.16397037,6.164,6.2536,6.3432,6.4328,6.5224,6.612,6.7016,6.7912,6.8808,6.9704,7.06,7.1496,7.2392,7.3288,7.4184,7.508,7.537,7.589,7.629,7.657,7.672,7.676,7.666,7.643,7.607,7.555,7.488,7.404,7.304,7.187,7.054,6.904,6.739,6.562,6.376,6.182,5.983,5.782,5.58,5.383,5.193,5.014,4.848,4.693,4.552,4.422,4.302,4.19,4.082,3.978,3.878,3.783,3.695,3.613,3.537,3.466,3.397,3.33,3.262,3.195,3.13,3.069,3.014,2.966,2.926,2.892,2.863,2.836,2.809,2.781,2.751,2.719,2.686,2.652,2.618,2.584,2.551,2.517,2.484,2.452,2.421,2.391,2.362,2.334,2.307,2.28,2.254,2.229,2.205,2.181,2.054,1.907,1.826,1.79,1.801,1.831
East Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,,,,,,,,,,,,,,,,,,,6.98,6.98028,6.98056,6.98084,6.98112,6.9814,6.98168,6.98196,6.98224,6.98252,6.9828,6.98308,6.98336,6.98364,6.98392,6.9842,6.98448,6.98476,6.98504,6.98532,6.9856,6.98588,6.98616,6.98644,6.98672,6.987,6.98728,6.98756,6.98784,6.98812,6.9884,6.98868,6.98896,6.98924,6.98952,6.9898,6.99008,6.99036,6.99064,6.99092,6.9912,6.99148,6.99176,6.99204,6.99232,6.9926,6.99288,6.99316,6.99344,6.99372,6.994,6.99428,6.99456,6.99484,6.99512,6.9954,6.99568,6.99596,6.99624,6.99652,6.9968,6.99708,6.99736,6.99764,6.99792,6.9982,6.99848,6.99876,6.99904,6.99932,6.9996,6.99988,7.00016,7.00044,7.00072,7.001,7.00128,7.00156,7.00184,7.00212,7.0024,7.00268,7.00296,7.00324,7.00352,7.0038,7.00408,7.00436,7.00464,7.00492,7.0052,7.00548,7.00576,7.00604,7.00632,7.0066,7.00688,7.00716,7.00744,7.00772,7.008,6.995117647,6.982235294,6.969352941,6.956470588,6.943588235,6.930705882,6.917823529,6.904941176,6.892058824,6.879176471,6.866294118,6.853411765,6.840529412,6.827647059,6.814764706,6.801882353,6.789,6.82404,6.85908,6.89412,6.92916,6.9642,7.00508,7.04596,7.08684,7.12772,7.1686,7.15108,7.13356,7.11604,7.09852,7.081,7.05764,7.03428,7.01092,6.98756,6.9642,6.91456,6.86492,6.81528,6.76564,6.716,6.71308,6.71016,6.70724,6.70432,6.7014,6.6966,6.6918,6.687,6.694,6.706,6.715,6.721,6.723,6.723,6.719,6.713,6.703,6.689,6.672,6.651,6.623,6.589,6.545,6.488,6.418,6.335,6.238,6.128,6.005,5.874,5.736,5.593,5.449,5.304,5.159,5.015,4.875,4.742,4.618,4.505,4.401,4.306,4.217,4.131,4.044,3.955,3.861,3.765,3.669,3.576,3.488,3.407,3.335,3.27,3.213,3.161,3.113,3.068,3.025,2.983,2.94,2.897,2.853,2.81,2.768,2.728,2.69,2.655,2.622,2.59,2.559,2.528,2.499,2.47,2.442,2.415,2.389,2.364,2.34,2.316,2.293,2.27,2.146,1.992,1.895,1.821,1.817,1.833
Egypt,,,,,,,,,,,,,,,,,,,6.06,6.059665143,6.059330286,6.058995429,6.058660571,6.058325714,6.057990857,6.057656,6.057321143,6.056986286,6.056651429,6.056316571,6.055981714,6.055646857,6.055312,6.054977143,6.054642286,6.054307429,6.053972571,6.053637714,6.053302857,6.052968,6.052633143,6.052298286,6.051963429,6.051628571,6.051293714,6.050958857,6.050624,6.050289143,6.049954286,6.049619429,6.049284571,6.048949714,6.048614857,6.04828,6.047945143,6.047610286,6.047275429,6.046940571,6.046605714,6.046270857,6.045936,6.045601143,6.045266286,6.044931429,6.044596571,6.044261714,6.043926857,6.043592,6.043257143,6.042922286,6.042587429,6.042252571,6.041917714,6.041582857,6.041248,6.040913143,6.040578286,6.040243429,6.039908571,6.039573714,6.039238857,6.038904,6.038569143,6.038234286,6.037899429,6.037564571,6.037229714,6.036894857,6.03656,6.036225143,6.035890286,6.035555429,6.035220571,6.034885714,6.034550857,6.034216,6.033881143,6.033546286,6.033211429,6.032876571,6.032541714,6.032206857,6.031872,6.031537143,6.031202286,6.030867429,6.030532571,6.030197714,6.029862857,6.029528,6.029193143,6.028858286,6.028523429,6.028188571,6.027853714,6.027518857,6.027184,6.026849143,6.026514286,6.026179429,6.025844571,6.025509714,6.025174857,6.02484,6.024505143,6.024170286,6.023835429,6.023500571,6.023165714,6.022830857,6.022496,5.994088,5.96568,5.937272,5.96568,5.994088,6.022496,6.050904,6.079312,6.0764712,6.0736304,6.0707896,6.0679488,6.065108,6.1531728,6.2412376,6.3293024,6.4173672,6.505432,6.3974816,6.2895312,6.1815808,6.0736304,5.96568,5.9457944,5.9259088,5.9060232,5.8861376,5.866252,5.9060232,5.9457944,5.9855656,6.0253368,6.065108,6.1696864,6.2742648,6.3788432,6.4834216,6.588,6.599,6.619,6.635,6.648,6.656,6.661,6.662,6.657,6.647,6.63,6.605,6.57,6.526,6.471,6.405,6.327,6.238,6.141,6.04,5.94,5.846,5.763,5.692,5.633,5.585,5.545,5.507,5.465,5.418,5.366,5.31,5.251,5.189,5.123,5.045,4.947,4.827,4.684,4.522,4.35,4.179,4.018,3.876,3.757,3.659,3.579,3.508,3.44,3.372,3.306,3.242,3.184,3.134,3.091,3.053,3.02,2.987,2.954,2.919,2.883,2.845,2.807,2.77,2.734,2.7,2.668,2.637,2.607,2.577,2.549,2.522,2.496,2.47,2.446,2.314,2.135,2.004,1.87,1.846,1.839
El Salvador,,,,,,,,,,,,,,,,,,,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.896,5.8826,5.8692,5.86116,5.85312,5.84508,5.83704,5.829,5.86116,5.89332,5.92548,5.95764,5.9898,5.94156,5.89332,5.84508,5.79684,5.7486,5.84776,5.94692,6.04608,6.14524,6.2444,6.2578,6.2712,6.2846,6.298,6.3114,6.29532,6.27924,6.26316,6.24708,6.231,6.20152,6.17204,6.14256,6.11308,6.0836,6.07824,6.07288,6.06752,6.06216,6.0568,6.04608,6.03536,6.02464,6.01392,6.0032,6.0548,6.1064,6.158,6.194,6.265,6.334,6.402,6.467,6.531,6.591,6.645,6.692,6.728,6.749,6.752,6.736,6.699,6.643,6.571,6.487,6.396,6.3,6.203,6.106,6.01,5.914,5.817,5.718,5.615,5.506,5.389,5.266,5.137,5.004,4.87,4.738,4.609,4.485,4.367,4.255,4.148,4.047,3.951,3.862,3.777,3.695,3.614,3.529,3.432,3.323,3.201,3.07,2.934,2.803,2.683,2.58,2.496,2.433,2.386,2.35,2.319,2.291,2.263,2.236,2.209,2.184,2.159,2.135,2.111,2.088,2.066,2.044,2.024,2.005,1.986,1.969,1.952,1.867,1.781,1.749,1.764,1.784,1.822
