rMVMP,fulldate,NAME,rMVOP,Obs,BHRET3
2368.72,19991116,"Quintus Corp",775.217,1893,-94.602
707.874,19991117,"iManage ",316.144,1894,-87.817
417.67,19991117,"Web Street ",371.109,1895,-90.465
2452.59,19991117,"MetaSolv Software ",847.258,1896,-96.617
87.225,19991118,"Intelli-Check ",63.0236,1897,-52.714
5532.81,19991118,"CacheFlow ",1050.7,1898,-99.399
388.203,19991119,"Exactis.com ",226.452,1899,-64.06
1193.66,19991119,"Mediaplex ",493.929,1900,-97.21
991.57,19991119,"SciQuest.com ",528.839,1901,-98.267
1751.34,19991122,"Digital Impact ",473.335,1902,-96.92
1029.06,19991122,"Getthere.Com ",672.037,1903,-28.699
3759.76,19991122,"TeleCorp PCS ",2278.64,1904,-73.005
326.55,19991123,"PNV ",358.147,1905,-98.983
363.29,19991123,"SmarterKids com ",363.287,1906,-95.214
618.47,19991123,"Official Payments Corp",412.311,1907,-86.667
283.37,19991201,"Knot ",188.913,1908,-97.3
510.849,19991201,"Metalink LTD",257.463,1909,-88.747
909.24,19991202,"Digimarc Corp",321.144,1910,-72.221
839.93,19991206,"Harris Interactive ",586.194,1911,-86.1
84.663,19991207,"E-Cruiter.com ",59.3432,1912,-79.21
261.09,19991207,"Healthcentral.com ",290.688,1913,-99.949
1222.83,19991207,"AirNet Communications Corp",416.922,1914,-98.356
557.997,19991208,"NetRatings ",338.784,1915,-75.893
1273.84,19991208,"Andover.net ",361.8,1916,-74.951
627.5,19991208,"Fogdog Sports ",525.702,1917,-95.946
3436.9,19991208,"AGENCY.COM Ltd",1175.78,1918,-95.605
926.2,19991209,"MedicaLogic ",715.702,1919,-98.766
12728.26,19991209,"VA Linux Systems ",1596.02,1920,-99.511
46.9884,19991210,"Plastic Surgery Co",47.704,1921,-97.5
208.253,19991210,"MotherNature.com ",262.589,1922,-91.515
913.15,19991210,"Ebenx ",406.931,1923,-89.549
1721.87,19991210,"El Sitio International Corp",827.027,1924,-99.25
12739.92,19991210,"Freemarkets ",2183.99,1925,-97.382
280.62,19991214,"eCollege.com",216.619,1926,-76.37
332.86,19991214,"Healthextras ",406.824,1927,-57.667
498.725,19991215,"GRIC Communications ",332.483,1928,-85.238
1067.94,19991215,"Caliper Technologies Corp",435.339,1929,-91.873
16791.48,19991215,"Infonet Services Corp",13211.73,1930,-91.586
57.1175,19991216,"Truetime ",36.85,1931,-75.41
452.33,19991216,"Egreetings Network ",428.344,1932,-92.284
928.83,19991217,"C-bridge Internet Solutions",370.976,1933,-98.627
1980.75,19991217,"Ondisplay ",720.271,1934,3.409
3950.63,20000124,"Neoforma.com ",980.49,1935,-98.279
265.197,20000125,"HealthGate Data Corp",248.27,1936,-99.38
236.411,20000126,"T/R Systems ",153.116,1937,-96.486
2119.97,20000126,"Extensity ",595.08,1938,-97.58
584.625,20000127,"Aspect Medical Systems ",310.42,1939,-87.099
3662.55,20000127,"724 Solutions ",1326.09,1940,-99.445
673.09,20000128,"L90 ",428.536,1941,-97.963
2135.51,20000128,"interWAVE Communications",752.754,1942,-99.539
295.598,20000201,"SkillSoft Corp",229.91,1943,-38.94
950.392,20000201,"Telaxis Communications Corp",340.14,1944,-99.621
1910.63,20000201,"Quantum Effect Devices ",541.063,1945,61.947
3715.52,20000201,"Turnstone Systems ",1110.83,1946,-94.495
2709.93,20000201,"IMPSAT Fiber Networks ",1588.58,1947,-99.586
1008.85,20000202,"Centra Software ",424.778,1948,-96.429
1038.8,20000203,"Therma-Wave ",561.515,1949,-98.16
2198.01,20000203,"Alamosa PCS Holdings ",1325.51,1950,-98.12
14035.26,20000203,"Avanex Corp",2937.61,1951,-99.435
212.957,20000204,"WorldQuest Networks ",100.891,1952,-92.31
356.128,20000204,"eOn Communications Corp",185.806,1953,-98.47
1987.53,20000204,"Emerge Interactive ",630.961,1954,-99.196
4284.69,20000204,"FirePond ",940.28,1955,-99.701
4235.1,20000207,"Buy.com ",2190.86,1956,-99.315
274.957,20000208,"Landacorp ",172.495,1957,-95.13
325.294,20000208,"Fastnet Corp",234.728,1958,-98.86
1714.72,20000208,"Vicinity Corp",597.952,1959,-93.305
626.73,20000209,"XCarenet ",360.994,1960,-93.558
1110.6,20000209,"Witness Systems ",554.468,1961,-92.09
1922.71,20000209,"Delano Technology Corp",685.321,1962,-99.743
1226.76,20000209,"Cypress Communications Corp",1017.32,1963,-98.301
4110.16,20000209,"Organic ",2058.17,1964,-99.194
21.1736,20000210,"Precis Smart Card Systems ",17.226,1965,-51.186
378.857,20000210,"Pets.com ",378.857,1966,-98.88
754.35,20000210,"Lightspan Partnership ",670.53,1967,-92.815
2766.78,20000210,"Lante Corp",1007.2,1968,-98.041
8986.81,20000210,"webMethods ",1479.28,1969,-94.925
3433.41,20000211,"VIA NET.WORKS ",1447.53,1970,-98.655
5613.12,20000211,"Flag Telecom Holdings Ltd",4145.08,1971,-99.769
67.5749,20000214,"Sunhawk.com Corp",43.8323,1972,-93.793
112.89,20000215,"Vantagemed Corp",134.66,1973,-97.416
201.266,20000215,"VarsityBooks.com ",203.711,1974,-97.785
404.38,20000215,"LendingTree ",269.587,1975,-38.71
1780.58,20000215,"Chordiant Software ",812.637,1976,-97.211
706.45,20000216,"Eloquent ",353.227,1977,-99.054
825.292,20000217,"Apropos Technology ",394.705,1978,-97.28
1115.68,20000217,"Inforte Corp",489.469,1979,-90.84
5607.64,20000217,"Gigamedia Ltd",1720.53,1980,-96.692
1246.35,20000224,"Digitalthink ",601.686,1981,-92.042
5231.04,20000228,"Avenue A ",1743.68,1982,-94.352
6217.07,20000228,"Niku Corp",2162.46,1983,-99.42
1516.84,20000229,"net.Genesis Corp",480.605,1984,-97.01
6381.59,20000229,"Onvia.com ",2179.08,1985,-98.852
3675.46,20000301,"MatrixOne ",1244.9,1986,-95.136
617.91,20000302,"Prime Response ",465.76,1987,-91.17
2298.04,20000302,"Register.com ",963.37,1988,-90.176
4870.14,20000302,"AsiaInfo Holdings ",1174,1989,-96.189
7940.25,20000302,"UTStarcom ",2097.82,1990,-72.711
4595.6,20000303,"Versata ",1189.16,1991,-99.846
1595.1,20000306,"Net 2000 Communications ",909.92,1992,-99.442
594.127,20000307,"iprint.com ",377.223,1993,-99.87
1606.66,20000307,"FirstWorld Communications ",1092.53,1994,-99.517
1263.69,20000309,"GT Group Telecom ",750.856,1995,-99.74
6368.85,20000309,"Selectica ",1352.87,1996,-98.009
2300.68,20000309,"HomeGrocer.com",1954.56,1997,-70.439
1868.1,20000310,"OTG Software ",631.677,1998,-87.466
1316.12,20000313,"RADVision Ltd",470.546,1999,-88.76
1680.8,20000313,"FairMarket ",589.145,2000,-96.86
303.867,20000315,"ImproveNet ",344.082,2001,-96.683
1805.86,20000315,"Loudeye Technologies ",722.344,2002,-99.375
351.99,20000316,"PSi Technologies ",266.533,2003,-93.85
4143.29,20000316,"Universal Access ",1567.73,2004,-99.619
547.928,20000317,"Integrated Information Systems",392.498,2005,-98.81
1739.85,20000317,"Netpliance ",1419.64,2006,-97.678
1468.27,20000321,"Caldera Systems ",698.225,2007,-97.953
1307.07,20000321,"Aclara Biosciences ",854.296,2008,-93.463
298.724,20000322,"BreezeCOM ",150.075,2009,-94.853
772.04,20000322,"Blaze Software ",445.141,2010,-53.85
4217.21,20000323,"Silicon Laboratories ",1884.31,2011,-59.481
293.003,20000324,"ETINUUM INC",284.01,2012,-98.788
756,20000324,"Eprise Corp",449.109,2013,-93.94
1557.77,20000324,"e Machines ",1699.38,2014,-95.394
180.723,20000327,"Moldflow Corp",154.059,2015,-58.263
1208.58,20000327,"Websense ",455.589,2016,-68.44
458,20000327,"ARTISTdirect ",584.055,2017,-97.88
1449.01,20000328,"Telocity Delaware ",1312.31,2018,-84.134
5290.66,20000330,"ArrowPoint Communications ",1518.25,2019,13.451
685.37,20000404,"Oratec Interventions ",374.371,2020,-50.578
890.49,20000404,"Vyyo ",593.657,2021,-96.14
363.544,20000406,"LivePerson ",306.143,2022,-90.068
701.01,20000406,"i3 Mobile ",448.649,2023,-98.72
1816.22,20000406,"Saba Software ",825.556,2024,-97.51
984.22,20000406,"GoAmerica ",984.22,2025,-98.351
1349.25,20000407,"Numerical Technologies ",531.2,2026,-80.373
812.05,20000407,"Opus360 Corp",649.642,2027,-98.56
425.438,20000410,"Nova Measuring Instruments",349.038,2028,-89.624
216.115,20000411,"HealthStream ",228.828,2029,-87.06
504.36,20000411,"Asiacontent.com Ltd",641.916,2030,-98.783
327.517,20000412,"Corillian Corp",308.251,2031,-90.353
1216.52,20000412,"Nuance Communications ",609.333,2032,-93.658
1076.18,20000412,"Sina.com",884.248,2033,-56.389
293.143,20000419,"PEC Solutions ",309.429,2034,42.418
651.98,20000426,"Metawave Communications",432.733,2035,-99.918
1588.19,20000427,"Software Technologies Corp",1065.9,2036,-86.839
356.762,20000512,"Sequoia Software Corp",283.707,2037,-44.248
1939.32,20000517,"iBeam Broadcasting Corp",1385.23,2038,-99.809
3883.02,20000517,"New Focus ",1522.75,2039,-93.423
180.947,20000518,"Nogatech ",230.75,2040,-21.6
504.56,20000518,"Pixelworks ",463.327,2041,-35.94
279.13,20000519,"coolsavings.com inc",353.324,2042,-97.65
981.86,20000523,"Centillium Communications ",815.359,2043,-61.818
4020.91,20000524,"Sonus Networks ",1831.31,2044,-76
514.357,20000525,"Stanford Microdevices ",401.319,2045,-89.59
13346.61,20000531,"ONI Systems Corp",4041.49,2046,-96.523
330.015,20000601,"CrossWorlds Software ",325.78,2047,-54.173
1103.12,20000602,"Exult ",1103.12,2048,-31
624.85,20000607,"Ubiquitel ",650.036,2049,-81.92
80.975,20000612,"Take To Auction.com ",76.212,2050,-97.53
248.659,20000614,"August Technology Corp",196.439,2051,-65.498
4403.52,20000620,"Handspring ",3269.13,2052,-95.939
299.674,20000621,"Cepheid",199.782,2053,-48.889
228.192,20000622,"Clicksoftware Ltd",228.192,2054,-84.14
3115.53,20000622,"Accelerated Networks ",973.6,2055,-99.666
857.73,20000626,"Click Commerce ",486.517,2056,-95.8
6096.11,20000626,"Marvell Technology Group Ltd",1614.72,2057,-40.967
63.198,20000627,"BusyBox.com ",56.8328,2058,-95.69
166.812,20000628,"CareScience ",199.775,2059,-91.969
231.957,20000628,"Accord Networks Ltd",285.406,2060,-26.391
480.219,20000628,"Virage ",312.939,2061,-94.998
663.8,20000629,"Precise Software Solutions Ltd",442.531,2062,-19.84
2617.35,20000629,"Exfo Electro Optical",1550.85,2063,-93.917
10706.92,20000629,"Storagenetworks ",3203.18,2064,-98.56
217.678,20000630,"Mobility Electronics ",200.933,2065,-68.846
1574.86,20000711,"Divine Interventures ",1614.32,2066,-99.985
529.72,20000712,"Sohu.com ",529.715,2067,214
1697.11,20000712,"Triton Network Systems ",662.242,2068,-98.273
2608.03,20000712,"Sunrise Telecom ",970.49,2069,-94.535
501.44,20000713,"I Many ",361.617,2070,-87.344
1246.01,20000713,"Network Engines ",730.419,2071,-85.759
942.51,20000714,"Omnivision Technologies ",360.371,2072,14.676
557.653,20000718,"Transgenomic ",348.533,2073,-92.375
1431.82,20000718,"Support.com ",614.329,2074,-79.152
265.261,20000719,"Vascular Solutions ",196.611,2075,-74.891
565.719,20000720,"Talarian Corp",397.868,2076,-80.03
861.61,20000720,"SMTC Corp",543.172,2077,-97.183
1237.03,20000720,"Corio ",879.554,2078,-91.22
495.84,20000724,"Evoke Communications ",487.913,2079,-67.18
4839.66,20000724,"Blue Martini Software ",1766.94,2080,-98.898
544.23,20000725,"Interland ",730.508,2081,-88.476
247.623,20000727,"Rita Medical Systems ",215.168,2082,-80.94
338.765,20000727,"ValiCert ",285.156,2083,-92.023
350.856,20000727,"Mainspring ",294.157,2084,-72.192
1597.81,20000727,"Illumina ",652.667,2085,-91.275
1558.55,20000727,"Webex Communications ",660.004,2086,-49.818
1330.73,20000727,"Lexent ",780.945,2087,-94.652
5812.7,20000727,"Avici Systems ",1862.47,2088,-98.385
36777.98,20000727,"Corvis Corp",15628.04,2089,-98.363
171.164,20000728,"Camtek Ltd",199.691,2090,-78.667
305.82,20000731,"Virage Logic Corp",295.003,2091,-28.29
396.569,20000731,"Convergent Group Corp",396.569,2092,12.61
340.167,20000801,"Tripath Technology ",338.139,2093,-87.389
743.32,20000801,"Floware Wireless Systems Ltd",532.701,2094,-79.204
56.1575,20000802,"eRoom System Technologies ",59.5472,2095,-97.2
420.417,20000802,"Opnet Technologies ",295.429,2096,-40.973
651.62,20000802,"SignalSoft Corp",506.284,2097,-89.66
512.82,20000802,"ScreamingMedia ",586.076,2098,-78.16
486.75,20000802,"iAsia Works ",666.08,2099,-99.657
1238.43,20000802,"Resonate ",719.82,2100,-94.575
192.836,20000803,"Innovative Solns & Support ",174.011,2101,-40.63
578.44,20000804,"Ceragon Networks Ltd",437.045,2102,-82.667
373.17,20000804,"Lantronix ",466.459,2103,-89.75
1479.21,20000804,"Microtune ",785.506,2104,-90.407
1594.94,20000804,"Bruker Daltonics ",899.15,2105,-76.798
175.55,20000807,"Advanced Power Technology ",154.897,2106,-57.12
474.422,20000807,"Pemstar ",386.566,2107,-81.16
502.867,20000808,"Repeater Technologies ",266.224,2108,-99.88
277.965,20000808,"Mind C.T.I. Ltd",277.965,2109,-61.4
753.64,20000808,"TeleCommunications Systems ",512.474,2110,-88.4
193.26,20000809,"RadView Software Ltd",214.02,2111,-96.01
209.769,20000809,"Pharsight Corp",231.533,2112,-96.69
309.609,20000809,"Tvia ",309.609,2113,-88
858.68,20000809,"Evolve Software ",429.338,2114,-99.996
91.494,20000810,"Quintalinux Ltd",99.18,2115,-98.92
590.49,20000810,"Vina Technologies ",524.876,2116,-98
1264.07,20000810,"Equinix ",1155.29,2117,-98.387
253.862,20000814,"SynQuest ",253.862,2118,-99.118
387.213,20000816,"O2Wireless Solutions ",347.276,2119,-99.327
1312.14,20000816,"PeoplePC ",1477.64,2120,-99.758
595.438,20000817,"PECO II ",388.329,2121,-96.31
306.843,20000817,"Avistar Communications Corp",392.549,2122,-92.64
1340.59,20000817,"Integrated Telecom Express ",969.88,2123,-94.106
291.623,20000825,"ServiceWare Technologies ",233.299,2124,-97.14
225.481,20000919,"ViryaNet LTD",223.802,2125,-96.69
1498.91,20000920,"OmniSky Corp",1019.67,2126,-99.38
292.231,20000921,"Curon Medical ",267.879,2127,-85.78
8240.93,20000925,"Cosine Communications ",3005.73,2128,-98.938
870.38,20000926,"AvantGo ",522.23,2129,-94.913
425.3,20000928,"@Road ",532.366,2130,73.269
775.69,20000928,"Vastera ",629.548,2131,-69.2
532.47,20000929,"Genomica Corp",520.422,2132,-76.849
951.27,20000929,"Docent ",571.487,2133,-93.26
965.81,20001004,"Advanced Switching Communic",804.846,2134,-93.507
6748.22,20001004,"Oplink Communications ",3611.89,2135,-92.565
348.922,20001012,"Synplicity ",245.288,2136,-48.13
597.11,20001017,"EndWave Corp",594.561,2137,-89.96
1415.53,20001017,"IXIA Communications",897.65,2138,-44.871
274.183,20001101,"Evergreen Solar ",202.03,2139,-85.912
7543.97,20001106,"Transmeta Corp",3501.07,2140,-91.39
66.371,20001109,"Go2pharmacy.com ",72.0923,2141,-34.76
370.383,20001110,"Computer Access Technology",287.862,2142,-72.47
303.444,20001110,"AeroGen ",303.444,2143,-96.983
612.08,20001115,"Novatel Wireless ",544.07,2144,-95.993
288.93,20001120,"iMagicTV",353.133,2145,-85.985
458.81,20001120,"Alliance Fiber Optic Products",498.219,2146,-82.81
2816.19,20001208,"Garmin Ltd",1971.33,2147,168.627
567.69,20010308,"Loudcloud ",552.944,2148,28.05
179.129,20010322,"Verisity Ltd",159.124,2149,12.762
384.389,20010502,"Simplex Solutions ",217.579,2150,-34.53
2877.7,20010517,"Tellium ",2062.38,2151,-91.925
919.5,20010620,"Multilink Technology Corp",739.542,2152,-96.706
418.57,20010628,"Monolithic System Technology",373.06,2153,-34.492
269.69,20010720,"Natus Medical ",205.301,2154,-61.322
423.237,20010726,"PDF Solutions ",335.237,2155,-40.068
400.175,20010731,"HPL Technologies ",329.732,2156,5.618
247.443,20010807,"OmniCell ",182.134,2157,46.688
1194.1,20011012,"TheraSense ",910.43,2158,8.186
170.75,20011031,"LogicVision ",159.912,2159,-79.501
46.0805,20011115,"Diversified Security Solutions",39.627,2160,-35.61
149.883,20011115,"Bam Entertainment ",137.665,2161,-98.393
688.97,20011120,"Magma Design Automation ",471.649,2162,-28.12
2148.94,20011211,"NetScreen Technologies ",1449.54,2163,48.097
461.607,20011212,"Nassda Corp",328.653,2164,-56.155
437.73,20011214,"Bruker AXS ",437.731,2165,-47.985
371.249,20020128,"Synaptics ",311.498,2166,170.018
1494.12,20020214,"Paypal ",966.83,2167,-0.388
755.43,20020517,"Kyphon ",664.601,2168,50.792
236.223,20020521,"Computer Programs & Systems",215.104,2169,95.34
428.835,20020523,"Netflix.com ",384.031,2170,85.67
561.47,20020524,"SRA International ",445.219,2171,199.25
231.477,20020530,"Overstock.com",230.944,2172,198.93
308.893,20020604,"Plumtree Software ",308.893,2173,-45.882
105.357,20020618,"Printcafe Software ",131.696,2174,-67.125
989.54,20020620,"CTI Molecular Imaging ",862.673,2175,3.666
183.83,20020712,"Healthetech ",181.411,2176,-96.974
202.33,20021119,"Impac Medical Systems",171.273,2177,37.88
710.97,20030611,"FormFactor ",566.188,2178,113.94
269.494,20030716,"InterVideo ",201.868,2179,-45.952
1324.55,20030723,"Ipass ",993.24,2180,-74.865
801.23,20030918,"Sigmatel ",606.994,2181,-76.196
149.982,20030924,"RedEnvelope ",144.313,2182,-41.643
848.29,20031112,"Tessera Technologies ",596.097,2183,103.19
473.427,20031119,"Callidus Software ",381.576,2184,-63.94
373.751,20031125,"Open Solutions ",340.502,2185,100.743
441.76,20031125,"Synnex Information Tech ",451.089,2186,65.7
179.004,20031217,"Provide Commerce ",206.543,2187,159.46
1212.71,20031217,"Orbitz ",1262.23,2188,10.128
278.484,20031219,"Kintera ",189.261,2189,-87.57
951.15,20040211,"Atheros Communications ",756.594,2190,48.755
167.925,20040330,"Cutera ",167.925,2191,158.55
254.037,20040330,"Marchex ",187.641,2192,72.84
247.755,20040416,"Immunicon Corp",208.636,2193,-70.32
797.62,20040421,"SiRF Technology Holdings ",625.58,2194,71.403
316.405,20040512,"Nuvasive",305.303,2195,124.015
389.73,20040519,"Animas Corp",324.775,2196,36.108
585.56,20040519,"Blue Nile ",422.678,2197,86.868
266.47,20040609,"PowerDsine Ltd",254.519,2198,-8.563
251.888,20040609,"Digirad Corp",256.81,2199,-62.825
427.01,20040615,"Leadis Technology ",456.35,2200,-73.32
596.96,20040617,"Blackboard ",417.665,2201,102.689
2070.79,20040622,"SalesForce.com ",1324.34,2202,137.84
303.579,20040624,"Motive ",299.093,2203,-69.715
257.313,20040708,"Netlogic Microsystems",268.267,2204,187.04
386.732,20040714,"Phase Forward ",310.213,2205,78.017
110.723,20040722,"Neurometrix ",110.035,2206,-4.47
584.84,20040722,"Kanbay International ",500.189,2207,90.79
226.182,20040728,"Volterra Semiconductor Corp",219.328,2208,37.88
238.782,20040805,"RightNow Technologies ",237.089,2209,78.43
280.457,20040805,"Syneron Medical Ltd",313.068,2210,115.338
248.052,20040811,"Stereotaxis ",253.761,2211,77.326
32703.92,20040819,"Google ",27706.9,2212,398.37
84.316,20040920,"Nephros ",86.4783,2213,-86.05
1667.5,20040923,"Cogent ",1112.9,2214,-16.503
168.035,20040927,"WebSideStory ",151.143,2215,61.456
528.6,20040928,"JAMDAT Mobile ",375.724,2216,20.424
464.75,20040929,"Ness Technologies ",442.622,2217,-13.33
491.339,20041006,"IntraLase Corp",393.072,2218,52.21
27.6456,20041013,"Gurunet Corp",27.1568,2219,66.208
203.797,20041013,"PlanetOut ",176.363,2220,-88.078
53.1471,20041018,"Interchange Corp",55.5786,2221,-11.88
256.329,20041020,"VNUS Medical Technologies ",255.647,2222,4.056
307.801,20041021,"Telvent SA",307.119,2223,179.211
952.41,20041025,"Shopping.com Ltd",595.254,2224,-26.24
537.07,20041027,"FoxHollow Technologies ",367.677,2225,31.738
458.876,20041104,"MarketAxess Holdings ",288.601,2226,-9.145
920,20041116,"InPhonic ",728.334,2227,-99.875
678.93,20041118,"PortalPlayer ",447.354,2228,-48.27
114.575,20041207,"CABG Medical ",103.475,2229,-75.6
595.83,20041208,"OccuLogix ",595.832,2230,-98.92
464.39,20041209,"HouseValues ",442.558,2231,-79.93
177.122,20041214,"Cascade Microtech ",180.343,2232,-34.956
490.41,20041214,"Conor Medsystems ",480.79,2233,152.34
833.79,20041216,"ARBINET THEXCHANGE INC",503.146,2234,-79.62
1441.82,20050126,"OptionsXpress  Holdings ",1171.92,2235,43.906
339.008,20050209,"Emageon ",294.789,2236,-80.602
59.172,20050211,"Fusion Telecommunications",65.8036,2237,-93.423
72.381,20050214,"Odimo ",74.449,2238,-92.09
2848.39,20050216,"Dolby Laboratories ",2109.92,2239,88.32
110.245,20050314,"BofI Holding ",110.245,2240,-52.04
341.53,20050413,"Dexcom ",349.092,2241,-51.058
174.102,20050616,"Micrus Endovascular Corp",173.944,2242,21.16
799.35,20050616,"ev3 ",790.875,2243,-27.562
60.785,20050628,"HemoSense ",60.5647,2244,217.94
133.056,20050713,"CryoCor ",134.648,2245,-87.621
624.8,20050721,"Hittite Microwave Corp",547.502,2246,82.841
249.24,20050802,"Unica Corp",212.843,2247,-23.67
561.58,20050803,"Advanced Analogic Technologies",473.111,2248,-66.13
193.555,20050805,"AtriCure ",164.962,2249,-25.92
357.297,20050921,"Ikanos Communications ",329.813,2250,-85.122
342.88,20050928,"Taleo Corp",352.964,2251,42.316
699.25,20050929,"VistaPrint Limited",550.228,2252,110.35
167.677,20051020,"NCI ",144.668,2253,93.144
107.022,20051026,"Mathstar ",108.836,2254,-97.254
274.264,20051027,"NxStage Medical ",233.218,2255,-63.95
93.6188,20051028,"Electro-Optical Sciences ",60.7126,2256,-67.06
190.708,20051101,"Website Pros ",190.517,2257,-50.36
354.58,20051101,"Cbeyond Communications ",354.58,2258,1.371
1168.63,20051108,"Saifun Semiconductors Ltd",777.985,2259,-78.726
170.697,20051206,"Vocus",153.628,2260,104
223.952,20051208,"Cynosure",177.458,2261,-52.544
752.59,20051212,"DealerTrack Holdings",664.625,2262,-39.334
109.57,20051213,"Scopus Video Networks",105.938,2263,-51.657
260.632,20060125,"Traffic.com ",257.414,2264,-37.86
88.628,20060130,"IncrediMail Ltd",78.1089,2265,-69.495
88.38,20060202,"Digital Music Group ",93.1574,2266,-93.297
108.653,20060202,"Cardica ",104.978,2267,-66.925
683.91,20060208,"NightHawk Radiology Holdings",529.903,2268,-80.663
373.169,20060222,"Liquidity Services ",303.636,2269,-57.808
320.821,20060321,"Nextest Systems Corp",262.66,2270,17.482
856.53,20060404,"Visicu ",553.047,2271,-51.34
445.942,20060504,"Northstar Neuroscience ",402.96,2272,-88.43
2569.32,20060523,"Vonage Hldgs Corp",2941.31,2273,-97.105
65.968,20060602,"Luna Innovations ",64.8868,2274,-92
579.14,20060606,"LoopNet ",463.314,2275,-45.23
311.948,20060614,"Volcano Corp",283.589,2276,54.507
304.036,20060615,"Synchronoss Technologies ",274.835,2277,44.63
327.236,20060627,"Omniture ",325.733,2278,102.374
246.305,20060920,"Home Diagnostics ",234.39,2279,-49.63
1100.88,20060920,"Riverbed Technology ",701.54,2280,46.408
694.55,20060921,"DivX ",594.269,2281,-69.15
407.905,20060928,"Shutterfly ",393.477,2282,10.54
532.982,20061012,"EHealth ",325.841,2283,-37.653
1002.35,20061012,"Acme Packet ",598.514,2284,-36.369
533.65,20061026,"Optium Corp",476.477,2285,-54.51
278.395,20061031,"RRSat Global Communications",231.532,2286,-21.9
312.59,20061102,"ORBCOMM ",443.671,2287,-70.07
473.54,20061108,"Canadian Solar ",454.455,2288,6.86
428.669,20061109,"Capella Education Co",341.433,2289,181.768
320.513,20061115,"Allot Communications ",278.505,2290,-70.06
173.707,20061130,"Netlist",151.994,2291,-28.889
372.041,20061213,"Guidance Software",281.85,2292,-66.074
288.38,20061215,"Double-Take Software",250.567,2293,-22.2
1586.1,20061215,"Isilon Systems",873.7,2294,-71.645
98.067,20070126,"Oculus Innovative Sciences ",99.434,2295,-76.3
408.738,20070131,"Xtent ",396.833,2296,-97.31
2072.8,20070205,"Cellcom Israel Ltd",2121.6,2297,120.14
628.86,20070207,"Mellanox Technologies Ltd",534.534,2298,-10.291
698.86,20070207,"Switch And Data ",625.294,2299,-8.516
1617.29,20070207,"Accuray ",1022.52,2300,-76.828
386.254,20070208,"US Auto Parts Networks ",324.583,2301,-54.183
204.204,20070215,"Salary.com ",171.531,2302,-80.8
4337.33,20070307,"Clearwire Corp",4404.28,2303,-70.473
389.543,20070308,"Sourcefire ",377.22,2304,73.04
1056.47,20070314,"Bigband Networks ",807.891,2305,-80.614
380.26,20070321,"Glu Mobile ",355.816,2306,-91.864
1156.81,20070326,"Aruba Networks ",899.29,2307,-9.142
133.329,20070328,"SenoRx ",130.395,2308,-14.37
158.472,20070328,"GSI Technology ",164.763,2309,-11.41
272.802,20070329,"Super Micro Computer ",249.135,2310,94.64
340.347,20070404,"Veraz Networks ",349.074,2311,-86.49
10322.07,20070418,"MetroPCS Communications ",8664.51,2312,-72.814
690.1,20070501,"Cavium Networks ",566.34,2313,69.23
646.03,20070502,"Qiao Xing Mobile Commun",685.44,2314,-76.39
1202.37,20070508,"Tomotherapy Incorporated",1007.72,2315,-83.929
445.1,20070514,"Insulet Corp",418.331,2316,-5.314
628.53,20070516,"TechTarget ",552.465,2317,-62.49
189.099,20070523,"Helicos BioSciences Corp",200.932,2318,-94.71
948.02,20070605,"Starent Networks Corp",814.916,2319,147.483
1782.83,20070606,"Infinera Corp",1175.89,2320,-67.91
282.88,20070626,"AuthenTec ",311.168,2321,-73.757
699.29,20070626,"Comscore ",491.616,2322,-21.21
1405.41,20070626,"Data Domain ",844.935,2323,35.605
360.537,20070627,"Pros Holdings ",308.631,2324,-44.239
39.5869,20070628,"Bridgeline Software ",39.5869,2325,-79.22
903.34,20070717,"Dice Holdings ",876.376,2326,-47.842
1052.56,20070718,"Netezza Corp",726.318,2327,-21.182
494.35,20070719,"Airvana ",482.626,2328,5.31
706.59,20070724,"BladeLogic ",479.139,2329,12.15
185.62,20070725,"Voltaire Ltd",200.55,2330,-48.088
294.552,20070802,"Virtusa Corp",347.701,2331,-15.815
179.846,20070807,"HireRight ",183.143,2332,36.176
266.131,20070808,"DemandTec ",313.43,2333,-27.382
1359.24,20070809,"Mercadolibre ",858.465,2334,137.921
1220.52,20070919,"athenahealth ",618.854,2335,-19.631
814.51,20071002,"Constant Contact ",471.496,2336,-23.19
780.9,20071009,"Compellent Technologies ",435.808,2337,-28.766
490.305,20071016,"Trans1 ",306.441,2338,-89.679
212.026,20071025,"Power Med Interventions ",197.819,2339,-95.443
326.988,20071030,"012 Smile.Communications Ltd",326.988,2340,167.227
130.345,20071101,"SoundBite Communications ",130.508,2341,-65.711
652.45,20071101,"Neutral Tandem ",450.41,2342,-29.05
414.85,20071106,"BioForm Medical ",388.164,2343,-38.08
474.88,20071107,"ICx Technologies ",582.681,2344,-40.89
141.954,20071114,"EnteroMedics ",141.954,2345,-96.036
370.224,20071114,"Virtual Radiologic Corp",303.316,2346,-18.277
366.33,20071115,"Rubicon Technology ",293.064,2347,20.551
1028.43,20071115,"3PAR ",914.16,2348,110.357
363.55,20071116,"Internet Brands ",363.548,2349,66.125
717.11,20071119,"SuccessFactors ",541.215,2350,123.758
544.38,20071206,"Entropic Communications ",441.391,2351,36.46
726.74,20071212,"K12 ",532.841,2352,9.586
219.916,20071213,"Intellon Corp",195.481,2353,7.131
246.062,20071213,"Memsic ",246.062,2354,-67.95
2298.55,20071219,"NetSuite ",1683.45,2355,-29.305
