"","treat","age","educ","ethn","married","re74","re75","re78","u74","u75"
"1295",FALSE,44,12,"other",TRUE,16457.8,16112.9,17289.4,FALSE,FALSE
"1296",FALSE,30,12,"other",TRUE,16457.8,16650,19949.3,FALSE,FALSE
"1297",FALSE,34,12,"other",TRUE,16457.8,16829,20688.2,FALSE,FALSE
"1298",FALSE,26,16,"other",TRUE,16457.8,21483.9,40637.5,FALSE,FALSE
"1299",FALSE,23,16,"other",TRUE,16457.8,21483.9,18471.6,FALSE,FALSE
"1300",FALSE,20,12,"other",FALSE,16497,19604,19653.8,FALSE,FALSE
"1301",FALSE,26,13,"other",FALSE,16653.8,3580.65,8866.36,FALSE,FALSE
"1302",FALSE,25,12,"other",TRUE,16653.8,12181.4,17732.7,FALSE,FALSE
"1303",FALSE,23,15,"other",TRUE,16653.8,13427.4,16993.9,FALSE,FALSE
"1304",FALSE,28,16,"other",TRUE,16653.8,15396.8,17437.2,FALSE,FALSE
"1305",FALSE,38,14,"other",TRUE,16653.8,16112.9,19506,FALSE,FALSE
"1306",FALSE,29,17,"other",TRUE,16653.8,16112.9,17732.7,FALSE,FALSE
"1307",FALSE,24,17,"other",TRUE,16653.8,16650,20688.2,FALSE,FALSE
"1308",FALSE,55,12,"other",TRUE,16653.8,17545.2,16255,FALSE,FALSE
"1309",FALSE,30,14,"other",TRUE,16653.8,17545.2,0,FALSE,FALSE
"1310",FALSE,21,12,"other",FALSE,16653.8,17903.2,19210.4,FALSE,FALSE
"1311",FALSE,26,12,"other",TRUE,16653.8,17903.2,17732.7,FALSE,FALSE
"1312",FALSE,34,12,"other",TRUE,16653.8,19532.4,16255,FALSE,FALSE
"1313",FALSE,22,12,"other",TRUE,16653.8,19693.5,26008,FALSE,FALSE
"1314",FALSE,22,16,"other",FALSE,16653.8,22737.1,37682,FALSE,FALSE
"1315",FALSE,27,15,"other",FALSE,16653.8,23274.2,23643.6,FALSE,FALSE
"1316",FALSE,26,12,"other",FALSE,16653.8,23274.2,2955.45,FALSE,FALSE
"1317",FALSE,26,16,"other",TRUE,16653.8,24706.5,29554.5,FALSE,FALSE
"1318",FALSE,28,14,"other",FALSE,16849.7,12174.2,1921.04,FALSE,FALSE
"1319",FALSE,21,12,"other",TRUE,16849.7,15396.8,0,FALSE,FALSE
"1320",FALSE,30,12,"other",TRUE,16849.7,17366.1,18978.4,FALSE,FALSE
"1321",FALSE,24,12,"other",TRUE,16849.7,18619.4,25121.4,FALSE,FALSE
"1322",FALSE,51,12,"other",TRUE,16849.7,19693.5,17732.7,FALSE,FALSE
"1323",FALSE,21,14,"other",FALSE,16849.7,19693.5,35465.4,FALSE,FALSE
"1324",FALSE,24,12,"other",TRUE,16885,9311.47,23080.6,FALSE,FALSE
"1325",FALSE,23,15,"other",TRUE,16955.5,20844.7,25514.4,FALSE,FALSE
"1326",FALSE,26,14,"other",TRUE,17045.6,25064.5,38716.4,FALSE,FALSE
"1327",FALSE,45,12,"other",TRUE,17104.4,16381.5,18176,FALSE,FALSE
"1328",FALSE,46,13,"other",TRUE,17241.5,15754.8,14777.3,FALSE,FALSE
"1329",FALSE,29,12,"other",TRUE,17241.5,19686.4,33544.4,FALSE,FALSE
"1330",FALSE,26,14,"other",TRUE,17241.5,20588.7,24530.3,FALSE,FALSE
"1331",FALSE,27,16,"other",TRUE,17241.5,24885.5,22165.9,FALSE,FALSE
"1332",FALSE,26,14,"other",TRUE,17437.5,7161.29,14771.4,FALSE,FALSE
"1333",FALSE,20,15,"other",TRUE,17437.5,8056.45,18471.6,FALSE,FALSE
"1334",FALSE,23,12,"other",TRUE,17437.5,12532.3,21427,FALSE,FALSE
"1335",FALSE,30,16,"other",TRUE,17437.5,17867.4,15516.1,FALSE,FALSE
"1336",FALSE,24,12,"other",TRUE,17437.5,22379,16255,FALSE,FALSE
"1337",FALSE,23,12,"other",TRUE,17633.4,0,23643.6,TRUE,FALSE
"1338",FALSE,34,12,"other",TRUE,17633.4,0,0,TRUE,FALSE
"1339",FALSE,24,12,"hispanic",TRUE,17633.4,4848.19,22165.9,FALSE,FALSE
"1340",FALSE,20,12,"other",TRUE,17633.4,15217.7,28815.7,FALSE,FALSE
"1341",FALSE,53,12,"other",TRUE,17633.4,16112.9,19210.4,FALSE,FALSE
"1342",FALSE,28,16,"other",TRUE,17633.4,16112.9,22165.9,FALSE,FALSE
"1343",FALSE,26,12,"other",TRUE,17633.4,16112.9,25121.4,FALSE,FALSE
"1344",FALSE,25,15,"other",TRUE,17633.4,16112.9,18619.4,FALSE,FALSE
"1345",FALSE,29,14,"other",TRUE,17633.4,17187.1,19699.6,FALSE,FALSE
"1346",FALSE,55,16,"other",TRUE,17633.4,17903.2,22165.9,FALSE,FALSE
"1347",FALSE,22,12,"hispanic",TRUE,17633.4,17903.2,14777.3,FALSE,FALSE
"1348",FALSE,33,12,"other",TRUE,17633.4,17903.2,15811.7,FALSE,FALSE
"1349",FALSE,34,14,"hispanic",TRUE,17633.4,17903.2,8866.36,FALSE,FALSE
"1350",FALSE,24,12,"other",TRUE,17633.4,18440.3,19949.3,FALSE,FALSE
"1351",FALSE,24,12,"other",TRUE,17633.4,18750,32510,FALSE,FALSE
"1352",FALSE,45,12,"other",TRUE,17633.4,18798.4,19949.3,FALSE,FALSE
"1353",FALSE,22,12,"other",TRUE,17633.4,19693.5,23643.6,FALSE,FALSE
"1354",FALSE,55,14,"other",TRUE,17633.4,19693.5,2068.82,FALSE,FALSE
"1355",FALSE,24,12,"other",TRUE,17633.4,19693.5,11526.3,FALSE,FALSE
"1356",FALSE,23,12,"other",TRUE,17633.4,21546.5,4433.18,FALSE,FALSE
"1357",FALSE,31,13,"other",TRUE,17633.4,25064.5,23643.6,FALSE,FALSE
"1358",FALSE,43,12,"other",TRUE,17633.4,26854.8,28076.8,FALSE,FALSE
"1359",FALSE,43,12,"other",TRUE,17633.4,26854.8,28076.8,FALSE,FALSE
"1360",FALSE,22,12,"other",TRUE,17703.9,12532.3,20688.2,FALSE,FALSE
"1361",FALSE,28,12,"other",FALSE,17829.3,5012.9,16240.2,FALSE,FALSE
"1362",FALSE,28,12,"other",TRUE,17829.3,11100,20688.2,FALSE,FALSE
"1363",FALSE,21,12,"other",FALSE,17829.3,12945.8,26599.1,FALSE,FALSE
"1364",FALSE,28,13,"other",TRUE,17876.4,15396.8,22452.6,FALSE,FALSE
"1365",FALSE,25,14,"other",TRUE,17939,14322.6,9974.65,FALSE,FALSE
"1366",FALSE,54,12,"other",TRUE,18025.3,18798.4,23643.6,FALSE,FALSE
"1367",FALSE,26,16,"other",TRUE,18025.3,19872.6,20983.7,FALSE,FALSE
"1368",FALSE,26,16,"other",TRUE,18025.3,23274.2,28076.8,FALSE,FALSE
"1369",FALSE,49,13,"other",TRUE,18221.2,17903.2,17732.7,FALSE,FALSE
"1370",FALSE,26,16,"other",TRUE,18221.2,22379,18471.6,FALSE,FALSE
"1371",FALSE,21,13,"other",TRUE,18417.1,8951.61,27337.9,FALSE,FALSE
"1372",FALSE,33,12,"other",TRUE,18417.1,12890.3,20688.2,FALSE,FALSE
"1373",FALSE,33,12,"other",TRUE,18417.1,14412.1,20688.2,FALSE,FALSE
"1374",FALSE,40,12,"other",TRUE,18417.1,17545.2,17289.4,FALSE,FALSE
"1375",FALSE,27,16,"other",TRUE,18417.1,18798.4,25860.2,FALSE,FALSE
"1376",FALSE,21,12,"other",TRUE,18417.1,19693.5,28224.6,FALSE,FALSE
"1377",FALSE,31,12,"other",TRUE,18593.4,14814.9,16255,FALSE,FALSE
"1378",FALSE,47,17,"other",TRUE,18613,10025.8,35465.4,FALSE,FALSE
"1379",FALSE,35,14,"other",TRUE,18613,19693.5,22424.5,FALSE,FALSE
"1380",FALSE,26,14,"other",TRUE,18613,19693.5,28076.8,FALSE,FALSE
"1381",FALSE,37,12,"other",TRUE,18613,21483.9,23052.5,FALSE,FALSE
"1382",FALSE,23,12,"other",FALSE,18613,23274.2,32953.3,FALSE,FALSE
"1383",FALSE,26,12,"other",TRUE,18677.7,18261.3,24973.6,FALSE,FALSE
"1384",FALSE,23,14,"other",TRUE,18722.8,21662.9,28076.8,FALSE,FALSE
"1385",FALSE,33,12,"other",FALSE,18809,16028.8,17502.2,FALSE,FALSE
"1386",FALSE,27,12,"other",TRUE,18809,17187.1,19506,FALSE,FALSE
"1387",FALSE,43,12,"other",TRUE,18809,17903.2,26155.8,FALSE,FALSE
"1388",FALSE,27,16,"other",TRUE,18809,17903.2,18471.6,FALSE,FALSE
"1389",FALSE,24,12,"other",TRUE,18809,17903.2,18323.8,FALSE,FALSE
"1390",FALSE,24,12,"other",TRUE,18809,18798.4,23052.5,FALSE,FALSE
"1391",FALSE,42,12,"other",TRUE,18879.5,17008.1,19210.4,FALSE,FALSE
"1392",FALSE,27,12,"other",TRUE,18924.6,11995.2,22165.9,FALSE,FALSE
"1393",FALSE,26,16,"other",TRUE,19004.9,16112.9,26599.1,FALSE,FALSE
"1394",FALSE,37,12,"other",TRUE,19016.6,20893.1,16993.9,FALSE,FALSE
"1395",FALSE,26,12,"hispanic",TRUE,19055.8,0,13299.5,TRUE,FALSE
"1396",FALSE,23,12,"other",TRUE,19097,20683.6,16993.9,FALSE,FALSE
"1397",FALSE,26,13,"other",TRUE,19200.8,14680.6,18471.6,FALSE,FALSE
"1398",FALSE,27,16,"other",TRUE,19200.8,17688.4,0,FALSE,FALSE
"1399",FALSE,27,12,"other",FALSE,19200.8,19514.5,23643.6,FALSE,FALSE
"1400",FALSE,29,14,"other",TRUE,19200.8,21483.9,23052.5,FALSE,FALSE
"1401",FALSE,25,16,"other",TRUE,19200.8,22558.1,33396.6,FALSE,FALSE
"1402",FALSE,26,12,"other",TRUE,19263.5,13024.6,24627.8,FALSE,FALSE
"1403",FALSE,22,14,"other",TRUE,19279.2,17616.8,17289.4,FALSE,FALSE
"1404",FALSE,28,12,"other",TRUE,19298.8,0,29554.5,TRUE,FALSE
"1405",FALSE,46,12,"other",TRUE,19394.8,19201.2,20431,FALSE,FALSE
"1406",FALSE,33,17,"other",FALSE,19396.7,0,1539.79,TRUE,FALSE
"1407",FALSE,23,12,"other",TRUE,19396.7,12532.3,25121.4,FALSE,FALSE
"1408",FALSE,23,12,"other",TRUE,19396.7,12532.3,0,FALSE,FALSE
"1409",FALSE,23,13,"other",TRUE,19396.7,17903.2,31032.3,FALSE,FALSE
"1410",FALSE,26,16,"other",TRUE,19396.7,25780.6,25564.7,FALSE,FALSE
"1411",FALSE,50,16,"other",FALSE,19592.7,0,23643.6,TRUE,FALSE
"1412",FALSE,26,13,"other",TRUE,19592.7,0,23643.6,TRUE,FALSE
"1413",FALSE,27,16,"other",TRUE,19592.7,12532.3,17720.9,FALSE,FALSE
"1414",FALSE,21,12,"hispanic",TRUE,19592.7,12532.3,17732.7,FALSE,FALSE
"1415",FALSE,24,16,"other",TRUE,19592.7,12890.3,31032.3,FALSE,FALSE
"1416",FALSE,45,14,"other",TRUE,19592.7,13606.5,17732.7,FALSE,FALSE
"1417",FALSE,38,12,"other",TRUE,19592.7,13964.5,16286,FALSE,FALSE
"1418",FALSE,27,15,"other",TRUE,19592.7,14859.7,23643.6,FALSE,FALSE
"1419",FALSE,33,12,"other",TRUE,19592.7,17008.1,25015,FALSE,FALSE
"1420",FALSE,24,13,"other",TRUE,19592.7,17187.1,22313.7,FALSE,FALSE
"1421",FALSE,44,12,"other",TRUE,19592.7,17187.1,15368.4,FALSE,FALSE
"1422",FALSE,25,16,"other",TRUE,19592.7,17903.2,25712.4,FALSE,FALSE
"1423",FALSE,22,12,"other",TRUE,19592.7,17903.2,23643.6,FALSE,FALSE
"1424",FALSE,24,16,"other",FALSE,19592.7,17903.2,16993.9,FALSE,FALSE
"1425",FALSE,23,12,"other",TRUE,19592.7,17903.2,16255,FALSE,FALSE
"1426",FALSE,31,16,"other",TRUE,19592.7,17903.2,17732.7,FALSE,FALSE
"1427",FALSE,27,12,"other",TRUE,19592.7,18082.3,32657.8,FALSE,FALSE
"1428",FALSE,20,12,"other",TRUE,19592.7,18798.4,17732.7,FALSE,FALSE
"1429",FALSE,52,15,"other",TRUE,19592.7,18798.4,17437.2,FALSE,FALSE
"1430",FALSE,33,16,"other",TRUE,19592.7,19335.5,26599.1,FALSE,FALSE
"1431",FALSE,40,12,"other",TRUE,19592.7,19335.5,21279.3,FALSE,FALSE
"1432",FALSE,35,12,"other",TRUE,19592.7,19693.5,22535.3,FALSE,FALSE
"1433",FALSE,33,12,"other",FALSE,19592.7,19693.5,13299.5,FALSE,FALSE
"1434",FALSE,22,12,"other",TRUE,19592.7,19693.5,17732.7,FALSE,FALSE
"1435",FALSE,26,12,"other",TRUE,19592.7,21125.8,21982.7,FALSE,FALSE
"1436",FALSE,23,12,"other",TRUE,19592.7,21215.3,24884.9,FALSE,FALSE
"1437",FALSE,30,12,"other",TRUE,19592.7,21483.9,23348.1,FALSE,FALSE
"1438",FALSE,43,12,"other",TRUE,19592.7,21483.9,22165.9,FALSE,FALSE
"1439",FALSE,43,12,"other",TRUE,19592.7,21483.9,22165.9,FALSE,FALSE
"1440",FALSE,31,12,"other",TRUE,19592.7,21483.9,25121.4,FALSE,FALSE
"1441",FALSE,23,12,"other",TRUE,19592.7,21483.9,20688.2,FALSE,FALSE
"1442",FALSE,23,13,"other",TRUE,19592.7,21483.9,21279.3,FALSE,FALSE
"1443",FALSE,28,16,"other",TRUE,19592.7,21483.9,32510,FALSE,FALSE
"1444",FALSE,30,12,"other",TRUE,19592.7,21483.9,29554.5,FALSE,FALSE
"1445",FALSE,32,12,"other",TRUE,19592.7,21483.9,29554.5,FALSE,FALSE
"1446",FALSE,43,12,"other",TRUE,19592.7,21739.9,29338.8,FALSE,FALSE
"1447",FALSE,43,12,"other",TRUE,19592.7,21739.9,29338.8,FALSE,FALSE
"1448",FALSE,37,17,"other",FALSE,19592.7,23005.6,22165.9,FALSE,FALSE
"1449",FALSE,46,12,"other",FALSE,19592.7,25064.5,29554.5,FALSE,FALSE
"1450",FALSE,35,17,"other",TRUE,19592.7,44758.1,36943.2,FALSE,FALSE
"1451",FALSE,26,15,"other",TRUE,19596.6,19335.5,23643.6,FALSE,FALSE
"1452",FALSE,25,12,"other",TRUE,19641.6,8736.77,23643.6,FALSE,FALSE
"1453",FALSE,24,12,"other",TRUE,19706.3,6624.19,25121.4,FALSE,FALSE
"1454",FALSE,22,14,"other",TRUE,19727.9,20141.1,22284.1,FALSE,FALSE
"1455",FALSE,27,13,"other",TRUE,19735.7,20051.6,36943.2,FALSE,FALSE
"1456",FALSE,35,13,"other",TRUE,19788.6,21269,14777.3,FALSE,FALSE
"1457",FALSE,28,14,"other",TRUE,19984.5,12532.3,31032.3,FALSE,FALSE
"1458",FALSE,18,12,"other",TRUE,19984.5,23274.2,26599.1,FALSE,FALSE
"1459",FALSE,21,12,"other",TRUE,20068.8,21215.3,56892.5,FALSE,FALSE
"1460",FALSE,24,14,"other",TRUE,20141.3,0,0,TRUE,FALSE
"1461",FALSE,30,12,"other",TRUE,20180.4,15754.8,33987.7,FALSE,FALSE
"1462",FALSE,42,12,"other",TRUE,20180.4,17455.6,0,FALSE,FALSE
"1463",FALSE,24,12,"other",TRUE,20180.4,19693.5,29554.5,FALSE,FALSE
"1464",FALSE,40,12,"other",TRUE,20180.4,19693.5,17732.7,FALSE,FALSE
"1465",FALSE,25,17,"other",TRUE,20180.4,21036.3,22904.8,FALSE,FALSE
"1466",FALSE,27,17,"other",TRUE,20180.4,21578.8,28520.1,FALSE,FALSE
"1467",FALSE,24,16,"other",TRUE,20200,17903.2,42854.1,FALSE,FALSE
"1468",FALSE,53,16,"other",TRUE,20343.1,20112.5,19930.1,FALSE,FALSE
"1469",FALSE,28,12,"other",TRUE,20376.4,17903.2,32510,FALSE,FALSE
"1470",FALSE,20,12,"other",TRUE,20376.4,18655.2,16993.9,FALSE,FALSE
"1471",FALSE,26,12,"other",TRUE,20376.4,20946.8,22165.9,FALSE,FALSE
"1472",FALSE,33,12,"other",TRUE,20503.7,21483.9,20688.2,FALSE,FALSE
"1473",FALSE,24,14,"other",FALSE,20572.3,11637.1,12412.9,FALSE,FALSE
"1474",FALSE,27,12,"other",TRUE,20572.3,17545.2,24530.3,FALSE,FALSE
"1475",FALSE,27,16,"other",TRUE,20572.3,18619.4,88663.6,FALSE,FALSE
"1476",FALSE,31,13,"other",TRUE,20572.3,18798.4,29554.5,FALSE,FALSE
"1477",FALSE,26,15,"other",TRUE,20572.3,18798.4,23643.6,FALSE,FALSE
"1478",FALSE,28,16,"other",TRUE,20572.3,18798.4,22165.9,FALSE,FALSE
"1479",FALSE,26,17,"other",TRUE,20572.3,18977.4,35465.4,FALSE,FALSE
"1480",FALSE,52,12,"other",TRUE,20572.3,18977.4,20688.2,FALSE,FALSE
"1481",FALSE,25,12,"other",TRUE,20572.3,20588.7,22461.4,FALSE,FALSE
"1482",FALSE,24,12,"other",TRUE,20572.3,20767.7,22165.9,FALSE,FALSE
"1483",FALSE,41,12,"other",TRUE,20572.3,21483.9,25310.5,FALSE,FALSE
"1484",FALSE,40,12,"other",TRUE,20572.3,24772.7,32586.8,FALSE,FALSE
"1485",FALSE,40,12,"other",TRUE,20572.3,24772.7,32586.8,FALSE,FALSE
"1486",FALSE,32,13,"other",TRUE,20572.3,25064.5,7388.63,FALSE,FALSE
"1487",FALSE,31,13,"other",TRUE,20572.3,33658.1,31032.3,FALSE,FALSE
"1488",FALSE,25,15,"other",FALSE,20738.8,21483.9,39012,FALSE,FALSE
"1489",FALSE,29,12,"other",TRUE,20768.2,0,44331.8,TRUE,FALSE
"1490",FALSE,25,14,"other",FALSE,20768.2,14322.6,17437.2,FALSE,FALSE
"1491",FALSE,42,16,"other",TRUE,20768.2,19693.5,22165.9,FALSE,FALSE
"1492",FALSE,24,12,"other",TRUE,20768.2,23274.2,27485.7,FALSE,FALSE
"1493",FALSE,44,12,"other",TRUE,20895.6,12174.2,20963,FALSE,FALSE
"1494",FALSE,27,12,"other",FALSE,20964.2,18440.3,23348.1,FALSE,FALSE
"1495",FALSE,28,14,"other",TRUE,20964.2,20588.7,28446.2,FALSE,FALSE
"1496",FALSE,33,16,"other",TRUE,20964.2,21483.9,22018.1,FALSE,FALSE
"1497",FALSE,25,16,"other",TRUE,20964.2,24706.5,26229.6,FALSE,FALSE
"1498",FALSE,39,12,"other",TRUE,21138.5,20366.7,15049.2,FALSE,FALSE
"1499",FALSE,31,14,"other",TRUE,21140.5,20141.1,19653.8,FALSE,FALSE
"1500",FALSE,31,14,"other",TRUE,21140.5,20141.1,19653.8,FALSE,FALSE
"1501",FALSE,42,12,"other",TRUE,21160.1,21483.9,12232.6,FALSE,FALSE
"1502",FALSE,36,14,"other",TRUE,21160.1,23460.4,0,FALSE,FALSE
"1503",FALSE,26,12,"other",TRUE,21160.1,24169.4,21279.3,FALSE,FALSE
"1504",FALSE,46,17,"other",FALSE,21258,24094.2,24787.4,FALSE,FALSE
"1505",FALSE,31,12,"other",TRUE,21356,15038.7,35465.4,FALSE,FALSE
"1506",FALSE,25,12,"hispanic",TRUE,21512.7,26586.3,25558.8,FALSE,FALSE
"1507",FALSE,42,16,"other",TRUE,21551.9,0,41376.3,TRUE,FALSE
"1508",FALSE,28,12,"other",TRUE,21551.9,8366.18,0,FALSE,FALSE
"1509",FALSE,28,12,"other",TRUE,21551.9,10562.9,21722.6,FALSE,FALSE
"1510",FALSE,27,13,"other",TRUE,21551.9,14322.6,16255,FALSE,FALSE
"1511",FALSE,26,12,"other",TRUE,21551.9,15217.7,26599.1,FALSE,FALSE
"1512",FALSE,19,12,"other",TRUE,21551.9,15754.8,19210.4,FALSE,FALSE
"1513",FALSE,29,12,"other",TRUE,21551.9,17008.1,20688.2,FALSE,FALSE
"1514",FALSE,28,16,"other",TRUE,21551.9,18619.4,44331.8,FALSE,FALSE
"1515",FALSE,31,16,"other",TRUE,21551.9,18798.4,23348.1,FALSE,FALSE
"1516",FALSE,40,12,"other",TRUE,21551.9,19693.5,31032.3,FALSE,FALSE
"1517",FALSE,37,12,"other",TRUE,21551.9,19693.5,44331.8,FALSE,FALSE
"1518",FALSE,48,12,"other",TRUE,21551.9,20230.6,0,FALSE,FALSE
"1519",FALSE,43,12,"other",TRUE,21551.9,20588.7,19210.4,FALSE,FALSE
"1520",FALSE,26,16,"other",TRUE,21551.9,20588.7,28815.7,FALSE,FALSE
"1521",FALSE,29,12,"other",TRUE,21551.9,20588.7,19949.3,FALSE,FALSE
"1522",FALSE,27,12,"other",TRUE,21551.9,21120.4,23052.5,FALSE,FALSE
"1523",FALSE,22,14,"other",TRUE,21551.9,21483.9,23200.3,FALSE,FALSE
"1524",FALSE,23,12,"other",TRUE,21551.9,21483.9,26599.1,FALSE,FALSE
"1525",FALSE,21,12,"other",TRUE,21551.9,21483.9,12534.1,FALSE,FALSE
"1526",FALSE,36,12,"other",TRUE,21551.9,21483.9,23643.6,FALSE,FALSE
"1527",FALSE,26,16,"other",TRUE,21551.9,21483.9,29492.5,FALSE,FALSE
"1528",FALSE,33,12,"other",TRUE,21551.9,21483.9,21427,FALSE,FALSE
"1529",FALSE,37,12,"other",TRUE,21551.9,22379,24382.5,FALSE,FALSE
"1530",FALSE,29,16,"other",FALSE,21551.9,22737.1,33248.8,FALSE,FALSE
"1531",FALSE,25,14,"other",TRUE,21551.9,22916.1,31505.1,FALSE,FALSE
"1532",FALSE,27,16,"other",TRUE,21551.9,23274.2,27633.5,FALSE,FALSE
"1533",FALSE,41,17,"other",TRUE,21551.9,23274.2,22904.8,FALSE,FALSE
"1534",FALSE,29,16,"other",TRUE,21551.9,23274.2,23643.6,FALSE,FALSE
"1535",FALSE,34,14,"other",TRUE,21551.9,23274.2,22165.9,FALSE,FALSE
"1536",FALSE,45,12,"other",TRUE,21551.9,23632.3,26633.1,FALSE,FALSE
"1537",FALSE,23,12,"other",TRUE,21551.9,25959.7,58665.7,FALSE,FALSE
"1538",FALSE,43,17,"other",FALSE,21551.9,25959.7,36943.2,FALSE,FALSE
"1539",FALSE,21,12,"other",TRUE,21551.9,26138.7,38420.9,FALSE,FALSE
"1540",FALSE,22,12,"other",TRUE,21551.9,26765.3,35465.4,FALSE,FALSE
"1541",FALSE,25,17,"other",TRUE,21551.9,31151.6,53937,FALSE,FALSE
"1542",FALSE,23,16,"other",TRUE,21551.9,35806.5,44331.8,FALSE,FALSE
"1543",FALSE,28,14,"other",TRUE,21649.9,26854.8,22165.9,FALSE,FALSE
"1544",FALSE,44,13,"other",TRUE,21679.3,21918.9,22165.9,FALSE,FALSE
"1545",FALSE,23,12,"other",FALSE,21747.9,11413.3,2216.59,FALSE,FALSE
"1546",FALSE,39,14,"other",TRUE,21747.9,21841.9,18619.4,FALSE,FALSE
"1547",FALSE,23,12,"other",TRUE,21865.4,21483.9,25121.4,FALSE,FALSE
"1548",FALSE,24,13,"hispanic",TRUE,21922.2,24742.3,35317.7,FALSE,FALSE
"1549",FALSE,51,12,"other",TRUE,21943.8,19156.5,24382.5,FALSE,FALSE
"1550",FALSE,34,12,"other",TRUE,21943.8,20409.7,21131.5,FALSE,FALSE
"1551",FALSE,27,12,"other",TRUE,21943.8,20588.7,18323.8,FALSE,FALSE
"1552",FALSE,29,17,"other",TRUE,21943.8,21752.4,22165.9,FALSE,FALSE
"1553",FALSE,26,13,"hispanic",TRUE,21953.6,5671.74,25860.2,FALSE,FALSE
"1554",FALSE,23,14,"other",FALSE,22139.7,18798.4,41376.3,FALSE,FALSE
"1555",FALSE,46,12,"other",TRUE,22139.7,22622.5,23643.6,FALSE,FALSE
"1556",FALSE,27,12,"other",FALSE,22139.7,25422.6,61769,FALSE,FALSE
"1557",FALSE,27,14,"other",TRUE,22218.1,23306.4,26599.1,FALSE,FALSE
"1558",FALSE,27,17,"other",TRUE,22237.7,22379,14777.3,FALSE,FALSE
"1559",FALSE,50,12,"other",TRUE,22306.3,27544.1,26876.9,FALSE,FALSE
"1560",FALSE,50,12,"other",TRUE,22306.3,27544.1,26876.9,FALSE,FALSE
"1561",FALSE,50,12,"other",TRUE,22306.3,27544.1,26876.9,FALSE,FALSE
"1562",FALSE,48,12,"other",TRUE,22321.9,23881.1,25399.2,FALSE,FALSE
"1563",FALSE,24,16,"other",TRUE,22335.6,22880.3,29037.3,FALSE,FALSE
"1564",FALSE,25,12,"hispanic",TRUE,22335.6,24169.4,31032.3,FALSE,FALSE
"1565",FALSE,37,12,"other",TRUE,22441.4,16385,23269.8,FALSE,FALSE
"1566",FALSE,37,12,"other",TRUE,22441.4,16385,23269.8,FALSE,FALSE
"1567",FALSE,27,15,"other",TRUE,22531.6,20588.7,35465.4,FALSE,FALSE
"1568",FALSE,41,12,"hispanic",TRUE,22531.6,20946.8,22165.9,FALSE,FALSE
"1569",FALSE,29,12,"other",TRUE,22531.6,21483.9,22165.9,FALSE,FALSE
"1570",FALSE,27,16,"other",TRUE,22531.6,21483.9,23643.6,FALSE,FALSE
"1571",FALSE,44,12,"other",TRUE,22531.6,22379,23643.6,FALSE,FALSE
"1572",FALSE,26,13,"other",TRUE,22531.6,22379,37238.7,FALSE,FALSE
"1573",FALSE,34,12,"other",TRUE,22531.6,22379,26599.1,FALSE,FALSE
"1574",FALSE,20,12,"other",TRUE,22531.6,23274.2,24382.5,FALSE,FALSE
"1575",FALSE,43,14,"other",TRUE,22531.6,23274.2,28520.1,FALSE,FALSE
"1576",FALSE,47,12,"hispanic",TRUE,22531.6,25028.7,25564.7,FALSE,FALSE
"1577",FALSE,31,12,"other",TRUE,22531.6,25064.5,29554.5,FALSE,FALSE
"1578",FALSE,33,12,"other",TRUE,22531.6,26496.8,24973.6,FALSE,FALSE
"1579",FALSE,27,16,"other",FALSE,22531.6,30435.5,42854.1,FALSE,FALSE
"1580",FALSE,23,14,"other",TRUE,22531.6,33658.1,26599.1,FALSE,FALSE
"1581",FALSE,27,17,"other",TRUE,22594.3,18261.3,28815.7,FALSE,FALSE
"1582",FALSE,50,16,"other",FALSE,22629.5,19693.5,17732.7,FALSE,FALSE
"1583",FALSE,22,14,"other",TRUE,22682.4,24706.5,20688.2,FALSE,FALSE
"1584",FALSE,34,12,"other",TRUE,22727.5,18619.4,20688.2,FALSE,FALSE
"1585",FALSE,28,12,"other",TRUE,22727.5,20051.6,22904.8,FALSE,FALSE
"1586",FALSE,26,12,"other",TRUE,22727.5,21483.9,26599.1,FALSE,FALSE
"1587",FALSE,46,12,"other",TRUE,22727.5,21841.9,22904.8,FALSE,FALSE
"1588",FALSE,27,17,"other",TRUE,22727.5,22379,24086.9,FALSE,FALSE
"1589",FALSE,47,13,"other",TRUE,22727.5,22558.1,24382.5,FALSE,FALSE
"1590",FALSE,29,17,"other",TRUE,22923.4,21483.9,27042.4,FALSE,FALSE
"1591",FALSE,24,16,"other",FALSE,22923.4,22379,26451.3,FALSE,FALSE
"1592",FALSE,30,16,"other",TRUE,22923.4,23274.2,28076.8,FALSE,FALSE
"1593",FALSE,23,12,"other",TRUE,22982.2,24033.3,14777.3,FALSE,FALSE
"1594",FALSE,27,15,"other",TRUE,23119.3,0,0,TRUE,FALSE
"1595",FALSE,25,12,"other",TRUE,23119.3,24074.5,25195.2,FALSE,FALSE
"1596",FALSE,26,12,"other",TRUE,23315.3,26767.1,27633.5,FALSE,FALSE
"1597",FALSE,26,12,"other",TRUE,23511.2,0,0,TRUE,FALSE
"1598",FALSE,25,12,"other",TRUE,23511.2,11279,21279.3,FALSE,FALSE
"1599",FALSE,32,12,"other",TRUE,23511.2,13785.5,31032.3,FALSE,FALSE
"1600",FALSE,32,12,"hispanic",TRUE,23511.2,13964.5,66497.7,FALSE,FALSE
"1601",FALSE,50,16,"other",FALSE,23511.2,14322.6,39974,FALSE,FALSE
